1,180,9.11718,-0.00236762
1,181,9.1152,-0.00163649
1,182,9.11393,-0.000933499
1,183,9.11335,-0.00024839
1,184,9.11344,0.000432401
1,185,9.11422,0.00111892
1,186,9.11569,0.00182416
1,187,9.11787,0.00255844
1,188,9.1208,0.00333475
1,189,9.12454,0.0041641
1,190,9.12912,0.00505994
1,191,9.13465,0.0060344
1,192,9.14118,0.00710187
1,193,9.14883,0.008276
1,194,9.15771,0.00957255
1,195,9.16795,0.011007
1,196,9.17969,0.0125971
1,197,9.1931,0.0143605
1,198,9.20836,0.0163171
1,199,9.22568,0.0184874
1,200,9.24527,0.020894
1,201,9.26739,0.0235604
1,202,9.29231,0.0265126
1,203,9.32032,0.0297778
1,204,9.35176,0.0333855
1,205,9.38697,0.0373673
1,206,9.42635,0.0417572
1,207,9.47032,0.0465919
1,208,9.51935,0.0519107
1,209,9.57393,0.0577562
1,210,9.63462,0.0641746
1,211,9.702,0.0712157
1,212,9.77673,0.078934
1,213,9.85951,0.0873887
1,214,9.9511,0.0966448
1,215,10.0523,0.106774
1,216,10.1641,0.117854
1,217,10.2874,0.129974
1,218,10.4234,0.143231
1,219,10.5731,0.157735
1,220,10.7379,0.173609
1,221,10.9193,0.190995
1,222,11.1187,0.210051
1,223,11.338,0.230964
1,224,11.579,0.253947
1,225,11.844,0.279247
1,226,12.1354,0.307156
1,227,12.4559,0.338019
1,228,12.8085,0.372244
1,229,13.197,0.410321
1,230,13.6252,0.452838
1,231,14.0979,0.500515
1,232,14.6206,0.554228
1,233,15.1996,0.615065
1,234,15.8426,0.68438
1,235,16.5586,0.763881
1,236,17.3584,0.855742
1,237,18.2552,0.962768
1,238,19.2654,1.08862
1,239,20.4091,1.23816
1,240,21.7117,1.41794
1,241,23.206,1.63697
1,242,24.934,1.90786
1,243,26.9518,2.24883
1,244,29.3348,2.68678
1,245,32.1873,3.26299
1,246,35.6569,4.04325
1,247,39.9597,5.13766
1,248,45.4226,6.74173
1,249,52.5605,9.22848
1,250,62.2201,13.3747
1,251,75.8564,20.9746
1,252,96.0628,36.6808
1,253,127.5,74.1051
1,254,177.901,177.901
2,1,-74.1051,127.5
2,2,-81.8385,81.8385
2,3,-74.1051,51.6436
2,4,-64.307,33.8427
2,5,-55.6228,23.2959
2,6,-48.513,16.7975
2,7,-42.7865,12.6008
2,8,-38.1561,9.76573
2,9,-34.372,7.77243
2,10,-31.2405,6.32206
2,11,-28.6174,5.23546
2,12,-26.3949,4.40082
2,13,-24.4927,3.74585
2,14,-22.8499,3.22226
2,15,-21.4199,2.79688
2,16,-20.1665,2.44634
2,17,-19.0611,2.15384
2,18,-18.0811,1.90701
2,19,-17.2084,1.69664
2,20,-16.4282,1.51575
2,21,-15.7281,1.35894
2,22,-15.0982,1.22204
2,23,-14.53,1.10174
2,24,-14.0164,0.99541
2,25,-13.5512,0.90095
2,26,-13.1294,0.816644
2,27,-12.7465,0.741092
2,28,-12.3984,0.67314
